dataset,method,seed,C,tol,time_s,n_iter,primal_obj,accuracy,precision,recall,f1,auc
skin,DCD_L1_perm_shrink,242,0.1,1,0.25982117652893066,16,5274.826474835433,0.9333623515649442,0.7585599194360524,0.9931439119256378,0.8601444517399869,0.9434075495470124
skin,DCD_L2_perm_shrink,242,0.1,1,0.3123362064361572,14,7719.485168649163,0.9154889345321491,0.7472940136956041,0.8920825367525875,0.8132944676503291,0.937510725291828
skin,DCD_L1_perm_shrink,42,1.0,1,1.452946662902832,93,52886.29534337431,0.9311723818980644,0.7589245254518906,0.9822743564679048,0.8562744986650003,0.9430333169797673
skin,DCD_L2_perm_shrink,42,1.0,1,108.75844669342041,5000,77365.38960421263,0.9070419086741842,0.7416936445731811,0.8510263929618769,0.7926074289876184,0.9345663740702481
skin,DCD_L1_perm_shrink,142,1.0,1,1.4464948177337646,95,53092.425295746594,0.9333895561570793,0.7619644827932176,0.990091910566456,0.8611764705882353,0.9434677385935744
skin,DCD_L2_perm_shrink,142,1.0,1,112.15476107597351,5000,77509.86103007688,0.9076268074050899,0.7433124644280023,0.8513134736979336,0.7936556166631218,0.9342139722800746
skin,DCD_L1_perm_shrink,242,1.0,1,1.4847142696380615,98,52756.176080190846,0.9328726689065114,0.7587741478709417,0.9891225525743292,0.8587699968520162,0.9432543296396758
skin,DCD_L2_perm_shrink,242,1.0,1,2.393214464187622,110,77113.79079068023,0.9040358012432499,0.7383106203007519,0.8285977981409454,0.780852980461591,0.9321237143710669
skin,DCD_L1_perm_shrink,42,10.0,1,12.29736852645874,872,532909.6518640846,0.9297985499952391,0.7597164133428542,0.9706744868035191,0.8523361277216674,0.9422583150064281
skin,DCD_L2_perm_shrink,42,10.0,1,108.22879767417908,5000,773676.4250422624,0.9075451936286846,0.7421804170444243,0.8535679374389051,0.7939866032188646,0.9348621116999875
skin,DCD_L1_perm_shrink,142,10.0,1,12.434191942214966,879,533286.3497111271,0.933593590598093,0.7589502352067343,0.9990874128153314,0.8626181900045025,0.9438626502817969
skin,DCD_L2_perm_shrink,142,10.0,1,111.74467897415161,5000,775119.3744579653,0.9079396602146442,0.7436203466894004,0.8528779088716512,0.7945105659460773,0.9344969260284838
skin,DCD_L1_perm_shrink,242,10.0,1,13.649817705154419,884,528985.6850408921,0.9310907681216589,0.7583755306633931,0.9774540180631551,0.8540898617511521,0.9428565942066768
skin,DCD_L2_perm_shrink,242,10.0,1,23.241567373275757,1104,769743.0784113009,0.906824271937103,0.738873255613622,0.8481772035071528,0.7897612178503468,0.9340954710472246
skin,DCD_L1_perm_shrink,42,100.0,1,79.26406836509705,5000,5467464.576762281,0.9302338234694016,0.7494871544397773,1.0,0.8568078394148357,0.9438385144607847
skin,DCD_L2_perm_shrink,42,100.0,1,101.58904695510864,5000,7745889.1347390255,0.9043758586449393,0.7386213625667222,0.8386445096122516,0.78546142578125,0.9323363763423608
skin,DCD_L1_perm_shrink,142,100.0,1,84.78157067298889,5000,5320665.486940747,0.9343009099936069,0.7611169076365082,0.9985659344240922,0.8638209089883839,0.9438909445361621
skin,DCD_L2_perm_shrink,142,100.0,1,107.94109463691711,5000,8780645.053473853,0.8154304446590585,0.6046786389413988,0.33361580079525455,0.42999369880277255,0.8782055304990279
skin,DCD_L1_perm_shrink,242,100.0,1,77.16322565078735,5000,5278586.952801739,0.9338928411115797,0.7583061889250814,0.997560814819698,0.8616330714041681,0.9436218474929495
skin,DCD_L2_perm_shrink,242,100.0,1,112.69132781028748,5000,8037183.5211141575,0.9263979759783452,0.7474137931034482,0.9716527127694641,0.8449081372352317,0.941157552741071
